fold,epoch,train_loss,mAP,mAP_50,mAR,inference_ms
2,1,0.47405486442148687,0.04587034759957485,0.07863666358077044,0.05797494752485003,92.14377699994657
2,2,0.365897678360343,0.047577879179130644,0.08028304545098151,0.05956004861576754,93.51922424993973
2,3,0.3526994952186942,0.04995561737487725,0.08089725565319976,0.06026331648266374,93.73911674996634
