fold,epoch,train_loss,mAP,mAP_50,mAR,inference_ms
4,1,0.47761429615318773,0.04387658190115055,0.07204101492573929,0.05516745849548397,92.3634502499408
4,2,0.3563935224711895,0.04622592114850544,0.07334045677318542,0.056236495045640336,92.326286000025
4,3,0.34360774226486684,0.04583541980568365,0.07324044914978366,0.056212919352346215,91.81004400019447
