fold,epoch,train_loss,mAP,mAP_50,mAR,inference_ms
3,1,0.4614486794173718,0.04275930163350695,0.06981412217450339,0.05514915648750577,92.24824174991227
3,2,0.3570382668823004,0.04462853710291413,0.07059371099633584,0.055522034400303344,92.21331999993708
3,3,0.34341731868684294,0.04488693840559069,0.07111962114812323,0.05612633671837475,92.55743250014348
