fold,epoch,train_loss,mAP,mAP_50,mAR,inference_ms
1,1,0.47274006813764574,0.04667868376026513,0.0751759749393056,0.059147351013299244,91.70810775001883
1,2,0.36349427528679373,0.04785807137727395,0.07526763635093715,0.060598956921203,91.93818224997813
1,3,0.34945895716547964,0.0484356383688842,0.07621864387810676,0.060116706362538054,92.17085300002509
